id,brand,model,trim,full_name,url,price_tnd,price_original,discount_tnd,has_discount,engine_cc,cv_fiscal,cv_din,torque_nm,top_speed_kmh,acceleration_0_100,fuel_type,consumption_mixed,consumption_city,consumption_highway,co2_emissions,fuel_tank_liters,transmission,gearbox_speeds,drivetrain,length_mm,width_mm,height_mm,wheelbase_mm,trunk_liters,weight_kg,body_type,doors,seats,warranty_years,is_electric,is_hybrid,battery_kwh,range_km,is_new,is_populaire,concessionnaire,scraped_at
kia_ev3_81_4_kwh_gt_line,Kia,EV3,81.4 kWh GT-Line,KIA EV3 81.4 kWh GT-Line,https://www.automobile.tn/fr/neuf/kia/ev3/81.4-kwh-gt-line,149980,,,False,,4,204,283,170,7.5,electric,,,,,,automatic,,FWD,4310,1850,1570,,460,,SUV,5,5,5,True,False,81.4,563,True,False,,2026-01-27T17:53:47.077849
kia_ev6_standard_range_gt_line,Kia,EV6,Standard Range GT-Line,KIA EV6 Standard Range GT-Line,https://www.automobile.tn/fr/neuf/kia/ev6/gt-line-125kw-standard-range-58-kwh2wd,179980,,,False,,3,170,350,185,8.5,electric,,,,,,automatic,,RWD,4695,1890,1550,,480,,SUV,5,5,5,True,False,58.0,394,False,False,,2026-01-27T17:53:47.321634
kia_ev6_long_range_gt_line,Kia,EV6,Long Range GT-Line,KIA EV6 Long Range GT-Line,https://www.automobile.tn/fr/neuf/kia/ev6/gt-line-168kw-long-range-77.4-kwh-2wd,199980,,,False,,4,229,350,185,7.3,electric,,,,,,automatic,,RWD,4695,1890,1550,,480,,SUV,5,5,5,True,False,77.4,504,False,False,,2026-01-27T17:53:47.572264
kia_ev6_dual_power_4wd_gt_line,Kia,EV6,Dual Power 4WD GT-Line,KIA EV6 Dual Power 4WD GT-Line,https://www.automobile.tn/fr/neuf/kia/ev6/gt-line-239kw-long-range-77.4-kwh-4wd,239980,,,False,,6,325,605,188,5.2,electric,,,,,,automatic,,AWD,4695,1890,1550,,480,,SUV,5,5,5,True,False,77.4,484,False,False,,2026-01-27T17:53:47.762936
kia_ev9_99_8_kwh_gt_line_7_places,Kia,EV9,99.8 kWh GT-Line 7 places,KIA EV9 99.8 kWh GT-Line 7 places,https://www.automobile.tn/fr/neuf/kia/ev9/99.8-kwh-gt-line-7-places,299980,,,False,,7,385,700,200,5.3,electric,,,,,,automatic,,AWD,5010,1980,1780,,312,,SUV,5,7,5,True,False,99.8,485,False,False,,2026-01-27T17:53:47.682956
kia_ev9_99_8_kwh_gt_line_6_places,Kia,EV9,99.8 kWh GT-Line 6 places,KIA EV9 99.8 kWh GT-Line 6 places,https://www.automobile.tn/fr/neuf/kia/ev9/99.8-kwh-gt-line-6-places,304980,,,False,,7,385,700,200,5.3,electric,,,,,,automatic,,AWD,5010,1980,1780,,312,,SUV,5,6,5,True,False,99.8,485,False,False,,2026-01-27T17:53:47.632722
land_rover_discovery_sport_1_5_l_p300e_phev_dynamic_se,Land Rover,Discovery Sport,1.5 L P300e PHEV Dynamic SE,Land Rover Discovery Sport 1.5 L P300e PHEV Dynamic SE,https://www.automobile.tn/fr/neuf/land-rover/discovery-sport/1.5-l-p300e-phev-dynamic-se,248000,,,False,1498,11,309,540,190,6.6,essence,1.6,,,,,automatic,,AWD,4597,2069,1727,,780,,SUV,5,5,5,False,False,15.0,62,False,False,,2026-01-27T17:53:47.724581
land_rover_range_rover_velar_2_0_l_p250_dynamic_se,Land Rover,Range Rover Velar,2.0 l P250 Dynamic SE,Land Rover Range Rover Velar 2.0 l P250 Dynamic SE,https://www.automobile.tn/fr/neuf/land-rover/range-rover-velar/2.0-l-p250-dynamic-se,395000,,,False,1998,15,250,365,217,7.5,essence,7.7,9.4,6.7,,,automatic,,AWD,4797,2041,1683,,673,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:47.602492
land_rover_range_rover_3_0_l_p460_phev_se,Land Rover,Range Rover,3.0 L P460 PHEV SE,Land Rover Range Rover 3.0 L P460 PHEV SE,https://www.automobile.tn/fr/neuf/land-rover/range-rover/3.0-l-p460-phev-2025-se,469900,,,False,2997,28,460,660,225,5.7,essence,0.8,,,,,automatic,,AWD,5052,2047,1870,,818,,SUV,5,5,5,False,False,,121,False,False,,2026-01-27T17:53:47.539152
land_rover_defender_110_2_0_l_p400e_phev_s,Land Rover,Defender 110,2.0 L P400e PHEV S,Land Rover Defender 110 2.0 L P400e PHEV S,https://www.automobile.tn/fr/neuf/land-rover/defender/2.0-l-p400e-phev-s,299000,,,False,1997,19,404,640,191,5.6,essence,3.1,,,,,automatic,,AWD,4758,2008,1972,,786,,SUV,5,5,5,False,False,19.2,44,True,False,,2026-01-27T17:53:47.460449
land_rover_defender_110_2_0_l_p400e_phev_x_dynamic_se,Land Rover,Defender 110,2.0 L P400e PHEV X-Dynamic SE,Land Rover Defender 110 2.0 L P400e PHEV X-Dynamic SE,https://www.automobile.tn/fr/neuf/land-rover/defender/2.0-l-p400e-phev-x-dynamic-se,319800,,,False,1997,19,404,640,191,5.6,essence,3.1,,,,,automatic,,AWD,4758,2008,1972,,786,,SUV,5,5,5,False,False,19.2,44,True,False,,2026-01-27T17:53:47.793759
land_rover_defender_110_2_0_l_p400e_phev_x_dynamic_hse,Land Rover,Defender 110,2.0 L P400e PHEV X-Dynamic HSE,Land Rover Defender 110 2.0 L P400e PHEV X-Dynamic HSE,https://www.automobile.tn/fr/neuf/land-rover/defender/2.0-l-p400e-phev-x-dynamic-hse,339000,,,False,1997,19,404,640,191,5.6,essence,3.1,,,,,automatic,,AWD,4758,2008,1972,,786,,SUV,5,5,5,False,False,19.2,44,True,False,,2026-01-27T17:53:48.025030
land_rover_defender_110_2_0_l_p400e_phev_x,Land Rover,Defender 110,2.0 L P400e PHEV X,Land Rover Defender 110 2.0 L P400e PHEV X,https://www.automobile.tn/fr/neuf/land-rover/defender/2.0-l-p400e-phev-x,365000,,,False,1997,19,404,640,191,5.6,essence,3.1,,,,,automatic,,AWD,4758,2008,1972,,786,,SUV,5,5,5,False,False,19.2,44,True,False,,2026-01-27T17:53:48.094186
land_rover_defender_110_3_0_l_p400_x_dynamic_se,Land Rover,Defender 110,3.0 L P400 X-Dynamic SE,Land Rover Defender 110 3.0 L P400 X-Dynamic SE,https://www.automobile.tn/fr/neuf/land-rover/defender/3.0-l-p400-x-dynamic-se,551000,,,False,2996,29,400,550,191,6.1,essence,10.7,,,263,,automatic,,AWD,4758,2008,1972,,786,,SUV,5,5,5,False,False,,,True,False,,2026-01-27T17:53:48.387750
land_rover_range_rover_evoque_1_5_l_p300e_phev_s,Land Rover,Range Rover Evoque,1.5 l P300e PHEV S,Land Rover Range Rover Evoque 1.5 l P300e PHEV S,https://www.automobile.tn/fr/neuf/land-rover/range-rover-evoque/1.5-l-p300e-phev-s,225000,,,False,1498,11,309,540,190,6.4,essence,1.4,,,,,automatic,,AWD,4371,1904,1649,,472,,SUV,5,5,5,False,False,15.0,66,True,False,,2026-01-27T17:53:48.512386
land_rover_range_rover_evoque_1_5_l_p300e_phev_dynamic_se,Land Rover,Range Rover Evoque,1.5 l P300e PHEV Dynamic SE,Land Rover Range Rover Evoque 1.5 l P300e PHEV Dynamic SE,https://www.automobile.tn/fr/neuf/land-rover/range-rover-evoque/1.5-l-p300e-phev-dynamic-se,239000,,,False,1498,11,309,540,190,6.4,essence,1.4,,,,,automatic,,AWD,4371,1904,1649,,472,,SUV,5,5,5,False,False,15.0,66,True,False,,2026-01-27T17:53:48.480097
land_rover_range_rover_evoque_2_0_l_d163_dynamic_se__,Land Rover,Range Rover Evoque,2.0 l D163 Dynamic SE +,Land Rover Range Rover Evoque 2.0 l D163 Dynamic SE +,https://www.automobile.tn/fr/neuf/land-rover/range-rover-evoque/2.0-l-d163-dynamic-se-plus,367000,,,False,1999,8,163,380,201,10.5,diesel,5.4,6.3,4.9,,,automatic,,AWD,4371,1904,1649,,591,,SUV,5,5,5,False,False,,,True,False,,2026-01-27T17:53:48.449340
land_rover_range_rover_sport_3_0_l_p460_phev_s,Land Rover,Range Rover Sport,3.0 L P460 PHEV S,Land Rover Range Rover Sport 3.0 L P460 PHEV S,https://www.automobile.tn/fr/neuf/land-rover/range-rover-sport/3.0-l-p460-phev-s,399000,,,False,2997,25,460,660,225,5.5,essence,0.8,,,,,automatic,,AWD,4946,2047,1820,,647,,SUV,5,5,5,False,False,,123,False,False,,2026-01-27T17:53:48.417963
land_rover_range_rover_sport_3_0_l_p460_phev_se,Land Rover,Range Rover Sport,3.0 L P460 PHEV SE,Land Rover Range Rover Sport 3.0 L P460 PHEV SE,https://www.automobile.tn/fr/neuf/land-rover/range-rover-sport/3.0-l-p460-phev-se,424900,,,False,2997,25,460,660,225,5.5,essence,0.8,,,,,automatic,,AWD,4946,2047,1820,,647,,SUV,5,5,5,False,False,,123,False,False,,2026-01-27T17:53:48.304341
land_rover_range_rover_sport_3_0_l_p460_phev_dynamic_se,Land Rover,Range Rover Sport,3.0 L P460 PHEV Dynamic SE,Land Rover Range Rover Sport 3.0 L P460 PHEV Dynamic SE,https://www.automobile.tn/fr/neuf/land-rover/range-rover-sport/3.0-l-p460-phev-dynamic-se,437500,,,False,2997,25,460,660,225,5.5,essence,0.8,,,,,automatic,,AWD,4946,2047,1820,,647,,SUV,5,5,5,False,False,,123,False,False,,2026-01-27T17:53:48.552086
land_rover_range_rover_sport_3_0_l_p460_phev_dynamic_hse,Land Rover,Range Rover Sport,3.0 L P460 PHEV Dynamic HSE,Land Rover Range Rover Sport 3.0 L P460 PHEV Dynamic HSE,https://www.automobile.tn/fr/neuf/land-rover/range-rover-sport/3.0-l-p460-phev-dynamic-hse,469900,,,False,2997,25,460,660,225,5.5,essence,0.8,,,,,automatic,,AWD,4946,2047,1820,,647,,SUV,5,5,5,False,False,,123,False,False,,2026-01-27T17:53:48.271474
land_rover_range_rover_sport_3_0_l_p460_phev_autobiography,Land Rover,Range Rover Sport,3.0 L P460 PHEV Autobiography,Land Rover Range Rover Sport 3.0 L P460 PHEV Autobiography,https://www.automobile.tn/fr/neuf/land-rover/range-rover-sport/3.0-l-p460-phev-autobiography,501000,,,False,2997,25,460,660,225,5.5,essence,0.8,,,,,automatic,,AWD,4946,2047,1820,,647,,SUV,5,5,5,False,False,,123,False,False,,2026-01-27T17:53:48.588233
mahindra_kuv_100_1_2_l_k8,Mahindra,KUV 100,1.2 l K8,Mahindra KUV 100 1.2 l K8,https://www.automobile.tn/fr/neuf/mahindra/kuv-100/1.2-l-k8,43960,,,False,1198,5,82,115,160,14.5,essence,5.4,,,,,manual,,FWD,3700,1735,1655,,243,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:48.849757
mahindra_pick_up_sc_2_2_l_diesel_4x4_plateau_simple,Mahindra,Pick-up SC,2.2 l Diesel 4x4 Plateau Simple,Mahindra Pick-up SC 2.2 l Diesel 4x4 Plateau Simple,https://www.automobile.tn/fr/neuf/mahindra/pick-up-sc/2.2-l-diesel-4x4-plateau-simple,63071,,,False,2179,7,140,320,165,,diesel,7.9,,,,,manual,,AWD,5175,1820,1860,,,,Pick up,2,2,5,False,False,,,False,False,,2026-01-27T17:53:48.880920
mahindra_xuv_300_1_2_l_w8,Mahindra,XUV 300,1.2 L W8,Mahindra XUV 300 1.2 L W8,https://www.automobile.tn/fr/neuf/mahindra/xuv-300/1.2-l-w8,59500,,,False,1197,6,110,200,176,11.5,essence,5.9,,,,,manual,,FWD,3995,1821,1627,,259,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:49.124724
mahindra_xuv_300_1_2_l_w8_0,Mahindra,XUV 300,1.2 L W8.0,Mahindra XUV 300 1.2 L W8.0,https://www.automobile.tn/fr/neuf/mahindra/xuv-300/1.2-l-w8.0,64500,,,False,1197,6,110,200,176,11.5,essence,5.9,,,,,manual,,FWD,3995,1821,1627,,259,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:49.190846
mahindra_pick_up_dc_2_2_l_diesel_4x2,Mahindra,Pick-up DC,2.2 l Diesel 4x2,Mahindra Pick-up DC 2.2 l Diesel 4x2,https://www.automobile.tn/fr/neuf/mahindra/pick-up-dc/2.2-l-diesel-4x2,69046,59900,,False,2179,7,140,320,,,diesel,8.8,10.3,7.9,,,manual,,RWD,,,,,,,Pick up,4,5,5,False,False,,,False,False,,2026-01-27T17:53:49.009248
mahindra_pick_up_dc_2_2_l_diesel_4x4,Mahindra,Pick-up DC,2.2 l Diesel 4x4,Mahindra Pick-up DC 2.2 l Diesel 4x4,https://www.automobile.tn/fr/neuf/mahindra/pick-up-dc/2.2-l-diesel-4x4-s6,78046,,,False,2179,7,140,320,,,diesel,8.8,10.3,7.9,,,manual,,AWD,,,,,,,Pick up,4,5,5,False,False,,,False,False,,2026-01-27T17:53:49.335929
mercedes_benz_cle_coup__200_amg__,Mercedes Benz,CLE Coupé,200 AMG +,Mercedes-Benz CLE Coupé 200 AMG +,https://www.automobile.tn/fr/neuf/mercedes-benz/cle-coupe/200-amg,315000,,,False,1999,12,204,320,240,7.4,essence,8.0,,,,,automatic,,RWD,4850,1861,1423,,420,,Coupé,2,4,2,False,False,,,False,False,,2026-01-27T17:53:49.306635
mercedes_benz_eqe_berline_350__amg,Mercedes Benz,EQE Berline,350+ AMG,Mercedes-Benz EQE Berline 350+ AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/eqe-berline/350plus-amg,309000,,,False,,8,292,565,210,6.5,electric,,,,,,automatic,,RWD,4946,1961,1510,,430,,Berline,4,5,2,True,False,96.0,687,False,False,,2026-01-27T17:53:49.225080
mercedes_benz_eqs_berline_450_4matic_amg,Mercedes Benz,EQS Berline,450 4Matic AMG,Mercedes-Benz EQS Berline 450 4Matic AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/eqs-berline/450-4matic-amg,469900,,,False,,10,360,568,210,6.2,electric,,,,,,automatic,,AWD,5223,1926,1512,,620,,Berline,4,5,2,True,False,118.0,789,False,False,,2026-01-27T17:53:49.264196
mercedes_benz_classe_s_450_4matic_limousine,Mercedes Benz,Classe S,450 4Matic Limousine,Mercedes-Benz Classe S 450 4Matic Limousine,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-s/450-4matic-2024-limousine,699000,,,False,2999,27,381,500,250,5.0,essence,8.4,,,,,automatic,,AWD,5179,2109,1503,,550,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:48.965122
mercedes_benz_glb_200_amg,Mercedes Benz,GLB,200 AMG,Mercedes-Benz GLB 200 AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/glb/200-24-amg,211900,,,False,1332,9,163,250,207,9.1,essence,6.2,7.6,5.4,,,automatic,,FWD,4634,1834,1662,,570,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:49.363876
mercedes_benz_eqb_250__amg,Mercedes Benz,EQB,250+ AMG,Mercedes-Benz EQB 250+ AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/eqb/250plus-amg,226900,,,False,,,190,385,160,8.9,electric,,,,,,automatic,,FWD,4684,1834,1654,,495,,SUV,5,5,2,True,False,70.5,518,False,False,,2026-01-27T17:53:49.397464
mercedes_benz_glc_coup__200_4matic_amg,Mercedes Benz,GLC Coupé,200 4Matic AMG,Mercedes-Benz GLC Coupé 200 4Matic AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/glc-coupe/200-4matic-amg,339000,,,False,1999,12,204,320,227,7.9,essence,9.0,,,,,automatic,,AWD,4764,1890,1605,,545,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:49.603651
mercedes_benz_glc_coup__plug_in_hybride_350e_4matic_amg,Mercedes Benz,GLC Coupé Plug-in Hybride,350e 4Matic AMG,Mercedes-Benz GLC Coupé Plug-in Hybride 350e 4Matic AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/glc-coupe-plug-in-hybride/350e-4matic-amg,369900,,,False,1999,11,313,320,220,6.7,essence,1.5,,,,,automatic,,AWD,4764,1890,1614,,545,,SUV,5,5,2,False,False,31.2,,False,False,,2026-01-27T17:53:49.640913
mercedes_benz_eqe_suv_350_4matic_amg,Mercedes Benz,EQE SUV,350 4Matic AMG,Mercedes-Benz EQE SUV 350 4Matic AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/eqe-suv/350-4matic,399900,,,False,,10,292,765,210,6.6,electric,,,,,,automatic,,AWD,4863,1940,1685,,520,,SUV,5,5,2,True,False,90.5,556,False,False,,2026-01-27T17:53:50.079043
mercedes_benz_gle_300d_4matic_amg,Mercedes Benz,GLE,300d 4Matic AMG,Mercedes-Benz GLE 300d 4Matic AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/gle/300d-4matic-amg-2023,592000,,,False,1993,17,269,550,230,6.9,diesel,6.9,,,,,automatic,,AWD,4924,2010,1797,,635,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:49.912536
mercedes_benz_gle_coup__300d_4matic_amg,Mercedes Benz,GLE Coupé,300d 4Matic AMG,Mercedes-Benz GLE Coupé 300d 4Matic AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/gle-coupe/300d-4matic-amg-2023,612000,,,False,1993,16,269,550,230,6.9,diesel,6.9,,,,,automatic,,AWD,4941,2018,1716,,620,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:50.111715
mercedes_benz_classe_v_250_d,Mercedes Benz,Classe V,250 d,Mercedes-Benz Classe V 250 d,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-v/250-d,468000,,,False,1950,12,190,440,205,10.0,diesel,5.9,6.5,5.6,,,automatic,,RWD,5370,1928,1880,,1410,,Monospace,3,6,2,False,False,,,False,False,,2026-01-27T17:53:49.881115
mercedes_benz_classe_a_200_progressive,Mercedes Benz,Classe A,200 Progressive,Mercedes-Benz Classe A 200 Progressive,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-a/200-progressive-sept-23,154000,,,False,1332,9,163,270,225,8.2,essence,6.0,,,,,automatic,,FWD,4419,1907,1423,,370,,Compacte,5,5,2,False,False,,,False,False,,2026-01-27T17:53:49.792515
mercedes_benz_classe_a_200_premium,Mercedes Benz,Classe A,200 Premium,Mercedes-Benz Classe A 200 Premium,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-a/200-premium-sept-23,167000,,,False,1332,9,163,270,225,8.2,essence,6.0,,,,,automatic,,FWD,4419,1907,1423,,370,,Compacte,5,5,2,False,False,,,False,False,,2026-01-27T17:53:49.983892
mercedes_benz_classe_a_200_amg,Mercedes Benz,Classe A,200 AMG,Mercedes-Benz Classe A 200 AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-a/200-amg-sept-23,179000,,,False,1332,9,163,270,225,8.2,essence,6.0,,,,,automatic,,FWD,4419,1907,1423,,370,,Compacte,5,5,2,False,False,,,False,False,,2026-01-27T17:53:50.044415
mercedes_benz_classe_a_berline_200_premium,Mercedes Benz,Classe A Berline,200 Premium,Mercedes-Benz Classe A Berline 200 Premium,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-a-berline/200-premium-sept-23,167000,,,False,1332,9,163,270,225,8.2,essence,6.0,,,,,automatic,,FWD,4560,1800,1430,,405,,Berline,5,5,2,False,False,,,False,False,,2026-01-27T17:53:50.014053
mercedes_benz_classe_a_berline_200_amg,Mercedes Benz,Classe A Berline,200 AMG,Mercedes-Benz Classe A Berline 200 AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-a-berline/200-amg-sept-23,180000,,,False,1332,9,163,270,225,8.2,essence,6.0,,,,,automatic,,FWD,4560,1800,1430,,405,,Berline,5,5,2,False,False,,,False,False,,2026-01-27T17:53:50.148455
mercedes_benz_cla_200_progressive,Mercedes Benz,CLA,200 Progressive,Mercedes-Benz CLA 200 Progressive,https://www.automobile.tn/fr/neuf/mercedes-benz/cla/200-progressive,186900,,,False,1332,9,163,270,229,8.4,essence,7.0,,,,,automatic,,FWD,4688,1830,1427,,440,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.179210
mercedes_benz_cla_200_amg,Mercedes Benz,CLA,200 AMG,Mercedes-Benz CLA 200 AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/cla/200-amg,204900,,,False,1332,9,163,270,229,8.4,essence,7.0,,,,,automatic,,FWD,4688,1830,1427,,440,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.412734
mercedes_benz_classe_c_180_avantgarde,Mercedes Benz,Classe C,180 Avantgarde,Mercedes-Benz Classe C 180 Avantgarde,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c/180-eq-boost-9g-tronic-avantgarde,209900,,,False,1496,9,170,250,231,8.6,essence,6.2,8.7,4.7,,,automatic,,RWD,4751,1820,1437,,455,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.615874
mercedes_benz_classe_c_180_premium,Mercedes Benz,Classe C,180 Premium,Mercedes-Benz Classe C 180 Premium,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c/180-eq-boost-9g-tronic-premium,239900,,,False,1496,9,170,250,231,8.6,essence,6.2,8.7,4.7,,,automatic,,RWD,4751,1820,1437,,455,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.957225
mercedes_benz_classe_c_180_amg,Mercedes Benz,Classe C,180 AMG,Mercedes-Benz Classe C 180 AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c/180-eq-boost-9g-tronic-amg,241900,,,False,1496,9,170,250,231,8.6,essence,6.2,8.7,4.7,,,automatic,,RWD,4751,1820,1437,,455,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.924705
mercedes_benz_classe_c_180_amg__,Mercedes Benz,Classe C,180 AMG +,Mercedes-Benz Classe C 180 AMG +,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c/180-eq-boost-9g-tronic-amg-plus,259900,,,False,1496,9,170,250,231,8.6,essence,6.2,8.7,4.7,,,automatic,,RWD,4751,1820,1437,,455,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.707054
mercedes_benz_classe_c_plug_in_hybride_350e_avantgarde,Mercedes Benz,Classe C Plug-in Hybride,350e Avantgarde,Mercedes-Benz Classe C Plug-in Hybride 350e Avantgarde,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c-hybride/350e-avantgarde,239900,,,False,1999,12,313,550,240,6.1,essence,1.5,,,,,automatic,,RWD,4751,1820,1442,,315,,Berline,4,5,2,False,False,19.53,115,False,False,,2026-01-27T17:53:50.737376
mercedes_benz_classe_c_plug_in_hybride_350e_premium,Mercedes Benz,Classe C Plug-in Hybride,350e Premium,Mercedes-Benz Classe C Plug-in Hybride 350e Premium,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c-hybride/350e-premium,259900,,,False,1999,12,313,550,240,6.1,essence,1.5,,,,,automatic,,RWD,4751,1820,1442,,315,,Berline,4,5,2,False,False,19.53,115,False,False,,2026-01-27T17:53:50.838470
mercedes_benz_classe_c_plug_in_hybride_350e_amg,Mercedes Benz,Classe C Plug-in Hybride,350e AMG,Mercedes-Benz Classe C Plug-in Hybride 350e AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c-hybride/350e-amg,262900,,,False,1999,12,313,550,240,6.1,essence,1.5,,,,,automatic,,RWD,4751,1820,1442,,315,,Berline,4,5,2,False,False,19.53,115,False,False,,2026-01-27T17:53:50.768841
mercedes_benz_classe_c_plug_in_hybride_350e_amg__,Mercedes Benz,Classe C Plug-in Hybride,350e AMG +,Mercedes-Benz Classe C Plug-in Hybride 350e AMG +,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-c-hybride/350e-2025-amg-plus,270900,,,False,1999,12,313,550,240,6.1,essence,1.5,,,,,automatic,,RWD,4751,1820,1442,,315,,Berline,4,5,2,False,False,19.53,115,False,False,,2026-01-27T17:53:50.873618
mercedes_benz_classe_e_200_avantgarde,Mercedes Benz,Classe E,200 Avantgarde,Mercedes-Benz Classe E 200 Avantgarde,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-e/200-avantgarde,309900,,,False,1999,12,204,320,240,7.5,essence,8.0,,,,,automatic,,RWD,4949,1880,1468,,540,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.674155
mercedes_benz_classe_e_200_exclusive,Mercedes Benz,Classe E,200 Exclusive,Mercedes-Benz Classe E 200 Exclusive,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-e/200-exclusive,314900,,,False,1999,12,204,320,240,7.5,essence,8.0,,,,,automatic,,RWD,4949,1880,1468,,540,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:50.993781
mercedes_benz_classe_e_200_amg,Mercedes Benz,Classe E,200 AMG,Mercedes-Benz Classe E 200 AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-e/200-amg,329900,,,False,1999,12,204,320,240,7.5,essence,8.0,,,,,automatic,,RWD,4949,1880,1468,,540,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:51.234248
mercedes_benz_gla_200_progressive,Mercedes Benz,GLA,200 Progressive,Mercedes-Benz GLA 200 Progressive,https://www.automobile.tn/fr/neuf/mercedes-benz/gla/200-progressive-2023,189900,,,False,1332,9,163,200,200,9.6,essence,7.0,,,,,automatic,,FWD,4412,2020,1616,,435,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:51.306405
mercedes_benz_gla_200_amg,Mercedes Benz,GLA,200 AMG,Mercedes-Benz GLA 200 AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/gla/200-amg-2023,209900,,,False,1332,9,163,200,200,9.6,essence,7.0,,,,,automatic,,FWD,4412,2020,1616,,435,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:51.619970
mercedes_benz_glc_200_4matic_avantgarde,Mercedes Benz,GLC,200 4Matic Avantgarde,Mercedes-Benz GLC 200 4Matic Avantgarde,https://www.automobile.tn/fr/neuf/mercedes-benz/glc/200-4matic-avantgarde,289900,,,False,1999,12,204,320,221,7.8,essence,6.8,7.3,6.2,,,automatic,,AWD,4716,1890,1640,,620,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:51.768045
mercedes_benz_glc_200_4matic_amg,Mercedes Benz,GLC,200 4Matic AMG,Mercedes-Benz GLC 200 4Matic AMG,https://www.automobile.tn/fr/neuf/mercedes-benz/glc/200-4matic-amg,328900,,,False,1999,12,204,320,221,7.8,essence,6.8,7.3,6.2,,,automatic,,AWD,4716,1890,1640,,620,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:51.736959
mercedes_benz_classe_g_electrique_580_eq_amg_line,Mercedes Benz,Classe G Electrique,580 EQ AMG Line,Mercedes-Benz Classe G Electrique 580 EQ AMG Line,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-g-electric/580-eq,599000,,,False,,18,587,116,180,4.7,electric,,,,,,automatic,,AWD,4624,1931,1986,,620,,SUV,5,5,2,True,False,116.0,455,False,False,,2026-01-27T17:53:51.650353
mercedes_benz_classe_g_electrique_580_eq_amg_line_superior,Mercedes Benz,Classe G Electrique,580 EQ AMG Line Superior,Mercedes-Benz Classe G Electrique 580 EQ AMG Line Superior,https://www.automobile.tn/fr/neuf/mercedes-benz/classe-g-electric/580-eq-amg,640000,,,False,,18,587,116,180,4.7,electric,,,,,,automatic,,AWD,4624,1931,1986,,620,,SUV,5,5,2,True,False,116.0,455,False,False,,2026-01-27T17:53:51.588028
